CustomerID,Recency,Frequency,Monetary,AvgOrderValue,TotalItems,AvgItemsPerOrder,OrderValueStd,MaxOrderValue,MinOrderValue,Tenure,PurchaseFreqPerDay,Will_Purchase_Again,Cluster,Segment
12913.0,3,9,4217.2300000000005,468.58111111111117,1813,201.44444444444446,270.77652757599043,1089.5,204.0,373,0.024324324324324326,1,2,High Value
15061.0,2,86,81964.38,953.0741860465117,50991,592.9186046511628,1065.6202342490942,4377.5199999999995,23.04,373,0.23180592991913745,1,2,High Value
14341.0,55,10,2285.04,228.504,1416,141.6,119.94127342625269,348.06,19.8,373,0.031446540880503145,1,2,High Value
17804.0,11,3,385.23,128.41,195,65.0,11.535956830709795,141.28,119.0,373,0.008287292817679558,1,0,Low Engagement
14156.0,6,93,182911.25,1966.7876344086021,103358,1111.3763440860216,4983.906607883539,42101.84,5.8,373,0.2540983606557377,1,2,High Value
13599.0,1,14,5013.96,358.14,3200,228.57142857142858,273.69249344699017,1045.45,40.8,373,0.03773584905660377,1,2,High Value
17063.0,42,6,2177.39,362.8983333333333,1129,188.16666666666666,92.36584810776473,521.88,278.61,373,0.01812688821752266,1,0,Low Engagement
15719.0,16,18,5177.45,287.6361111111111,2643,146.83333333333334,96.13700108753433,412.49,3.3,373,0.05042016806722689,1,2,High Value
12490.0,13,10,4354.71,435.471,2841,284.1,119.01672342340991,603.94,202.35,373,0.027777777777777776,1,2,High Value
15793.0,13,5,1433.96,286.79200000000003,1132,226.4,56.81919323608882,325.72,187.62,373,0.013927576601671309,1,0,Low Engagement
17056.0,373,1,128.60000000000002,128.60000000000002,26,26.0,0.0,128.60000000000002,128.60000000000002,373,1.0,0,1,At Risk
13526.0,373,2,1182.0,591.0,1911,955.5,379.1506560722268,859.0999999999999,322.9,373,2.0,0,1,At Risk
14654.0,373,1,246.86,246.86,273,273.0,0.0,246.86,246.86,373,1.0,0,1,At Risk
17998.0,15,3,639.24,213.08,561,187.0,116.11475229272118,320.05,89.59,373,0.008379888268156424,1,0,Low Engagement
17742.0,63,9,1743.3700000000001,193.70777777777778,564,62.666666666666664,61.43566610239075,279.5,95.46000000000001,373,0.02903225806451613,1,0,Low Engagement
15326.0,244,4,1388.81,347.2025,965,241.25,53.382795215312576,410.42,298.44,373,0.031007751937984496,0,0,Low Engagement
14478.0,17,4,1276.66,319.165,1226,306.5,35.14557297868399,353.88,282.28,373,0.011235955056179775,1,0,Low Engagement
15967.0,14,10,2622.77,262.277,993,99.3,171.85124329877084,561.4,29.4,373,0.027855153203342618,1,2,High Value
17611.0,56,13,4387.76,337.52000000000004,2796,215.07692307692307,135.48263751000226,549.99,111.35000000000001,373,0.04100946372239748,1,2,High Value
15051.0,14,6,2463.6,410.59999999999997,2041,340.1666666666667,170.08053233689031,581.28,186.1,373,0.016713091922005572,1,2,High Value
13097.0,23,17,7070.06,415.8858823529412,3032,178.35294117647058,210.51881724262867,749.8,66.0,373,0.04871060171919771,1,2,High Value
13590.0,10,12,4367.67,363.9725,3428,285.6666666666667,253.17010372564638,1018.36,17.700000000000003,373,0.03314917127071823,1,2,High Value
15984.0,3,21,5921.65,281.9833333333333,4241,201.95238095238096,180.01570587960748,714.15,31.5,373,0.056910569105691054,1,2,High Value
16887.0,35,2,465.84000000000003,232.92000000000002,267,133.5,18.526197667087537,246.01999999999998,219.82,373,0.005934718100890208,1,0,Low Engagement
12921.0,1,39,19333.95,495.7423076923077,12182,312.35897435897436,251.4700404826068,1050.56,39.0,373,0.10512129380053908,1,2,High Value
14543.0,15,23,11276.44,490.28000000000003,2018,87.73913043478261,419.9899545010787,1543.2,29.849999999999998,373,0.06442577030812324,1,2,High Value
15945.0,0,4,646.27,161.5675,345,86.25,52.31195935602743,226.49,113.95000000000002,373,0.010752688172043012,1,2,High Value
18037.0,56,9,97.39999999999999,10.822222222222221,17,1.8888888888888888,6.7906236417905275,21.95,1.95,373,0.028481012658227847,1,0,Low Engagement
15662.0,296,2,283.73,141.865,145,72.5,50.93290144886704,177.88000000000002,105.85,373,0.025974025974025976,0,1,At Risk
15380.0,0,7,1788.8,255.54285714285714,656,93.71428571428571,57.131792000101456,334.44,178.2,373,0.01876675603217158,1,2,High Value
13110.0,72,5,1468.8000000000002,293.76000000000005,375,75.0,149.71622223393163,521.1,153.72,373,0.016611295681063124,1,0,Low Engagement
12836.0,24,11,3972.76,361.16,1172,106.54545454545455,156.54246823146744,641.4,46.8,373,0.03151862464183381,1,2,High Value
15005.0,1,29,7789.63,268.60793103448276,4609,158.93103448275863,62.18002173294377,411.68,136.93,373,0.07795698924731183,1,2,High Value
16620.0,24,4,1579.97,394.9925,1058,264.5,288.9295622783057,822.37,187.44,373,0.011494252873563218,1,0,Low Engagement
12758.0,94,5,7111.650000000001,1422.3300000000002,4020,804.0,894.683477689177,2454.68,85.53999999999999,373,0.017985611510791366,1,0,Low Engagement
17961.0,7,62,1699.1,27.404838709677417,977,15.758064516129032,46.710984376792666,326.13,1.25,373,0.16939890710382513,1,2,High Value
15601.0,7,17,8183.56,481.3858823529412,6078,357.52941176470586,254.9922623105166,1083.05,2.95,373,0.04657534246575343,1,2,High Value
13585.0,165,3,684.54,228.17999999999998,1386,462.0,187.38913869272145,353.42,12.75,373,0.014492753623188406,1,0,Low Engagement
13442.0,302,3,419.87,139.95666666666668,115,38.333333333333336,50.77507886092678,198.0,103.77,373,0.04285714285714286,0,1,At Risk
13381.0,14,6,4585.06,764.1766666666667,3096,516.0,405.9675436616413,1184.08,17.4,373,0.01675977653631285,1,2,High Value
16763.0,373,1,352.85,352.85,173,173.0,0.0,352.85,352.85,373,1.0,0,1,At Risk
17243.0,4,44,12213.01,277.5684090909091,4828,109.72727272727273,169.22696943980955,726.57,7.5,373,0.11956521739130435,1,2,High Value
14865.0,7,3,77.52000000000001,25.840000000000003,192,64.0,14.78745414194073,37.2,9.120000000000001,373,0.00819672131147541,1,1,At Risk
17345.0,10,6,1066.94,177.82333333333335,1667,277.8333333333333,128.57471348078775,329.90999999999997,27.65,373,0.016574585635359115,1,0,Low Engagement
13819.0,304,3,1502.0,500.6666666666667,1200,400.0,107.11518722073606,622.1,419.6,373,0.04411764705882353,0,0,Low Engagement
15808.0,4,18,14674.960000000001,815.2755555555556,5886,327.0,333.03022090781565,1709.15,339.17,373,0.04891304347826087,1,2,High Value
17191.0,3,11,2740.92,249.17454545454547,1369,124.45454545454545,141.7461909444932,453.01,30.45,373,0.02981029810298103,1,2,High Value
13748.0,8,5,1320.1,264.02,669,133.8,115.20118054950652,407.2,166.2,373,0.013736263736263736,1,0,Low Engagement
15265.0,239,2,1839.52,919.76,958,479.0,884.7602888918558,1545.38,294.14,373,0.015037593984962405,0,0,Low Engagement
15750.0,1,12,4331.711,360.9759166666667,2807,233.91666666666666,197.12896722725287,856.84,39.0,373,0.03234501347708895,1,2,High Value
17428.0,3,18,14447.710000000001,802.6505555555556,7310,406.1111111111111,684.6580543210838,2174.84,15.0,373,0.04878048780487805,1,2,High Value
15485.0,8,5,3196.51,639.302,1288,257.6,418.61453005121547,1023.5,73.75,373,0.013736263736263736,1,2,High Value
17246.0,181,2,38.92,19.46,36,18.0,5.6851385207398435,23.48,15.44,373,0.010471204188481676,1,1,At Risk
14061.0,142,3,917.4300000000001,305.81,133,44.333333333333336,109.94443278311095,374.43,179.0,373,0.013043478260869565,1,0,Low Engagement
14108.0,366,2,447.05,223.525,279,139.5,40.69399525728582,252.3,194.75,373,0.3333333333333333,0,1,At Risk
13648.0,35,8,1764.02,220.5025,960,120.0,165.4446890526084,414.32,17.700000000000003,373,0.02373887240356083,1,0,Low Engagement
16563.0,35,5,3345.02,669.004,2110,422.0,392.60814138272787,1321.42,312.96,373,0.01483679525222552,1,0,Low Engagement
16701.0,58,13,4518.43,347.57153846153847,4653,357.9230769230769,49.2135194579284,426.26,292.18,373,0.041401273885350316,1,2,High Value
12842.0,39,2,799.0,399.5,340,170.0,3.2526911934581144,401.8,397.20000000000005,372,0.006006006006006006,1,0,Low Engagement
14302.0,65,3,742.9000000000001,247.63333333333335,298,99.33333333333333,122.79922977500037,356.65000000000003,114.60000000000001,372,0.00980392156862745,1,0,Low Engagement
14135.0,2,11,4953.61,450.3281818181818,5505,500.45454545454544,246.54763182063547,817.3,114.55000000000001,372,0.02972972972972973,1,2,High Value
14831.0,315,3,1676.57,558.8566666666667,885,295.0,432.49535446445356,842.82,61.099999999999994,372,0.05263157894736842,0,0,Low Engagement
15602.0,3,8,1932.64,241.58,1212,151.5,157.65657405530905,518.9200000000001,92.55000000000001,372,0.02168021680216802,1,2,High Value
13777.0,1,37,30501.260000000002,824.3583783783785,13845,374.18918918918916,1030.7179959876769,4939.22,45.0,372,0.09973045822102426,1,2,High Value
14000.0,49,4,1410.68,352.67,1128,282.0,230.3792181020965,690.7,192.0,372,0.01238390092879257,1,0,Low Engagement
16823.0,22,6,1901.71,316.95166666666665,1032,172.0,146.7293051052402,507.76,158.05,372,0.017142857142857144,1,0,Low Engagement
16163.0,0,5,1992.98,398.596,576,115.2,270.46207650981313,795.98,42.300000000000004,372,0.013440860215053764,1,2,High Value
17193.0,21,2,610.74,305.37,414,207.0,368.21878523508275,565.74,45.0,372,0.005698005698005698,1,0,Low Engagement
15759.0,146,4,577.8900000000001,144.47250000000003,463,115.75,27.020174407283168,183.60000000000002,125.73,372,0.017699115044247787,1,0,Low Engagement
16131.0,10,6,6450.88,1075.1466666666668,2966,494.3333333333333,1135.323900456018,3181.97,102.0,372,0.016574585635359115,1,2,High Value
14560.0,14,22,3876.2599999999998,176.19363636363636,3320,150.9090909090909,113.66928715924124,412.62,15.6,372,0.06162464985994398,1,2,High Value
17087.0,372,1,221.53,221.53,113,113.0,0.0,221.53,221.53,372,1.0,0,1,At Risk
14894.0,78,2,837.0600000000001,418.53000000000003,338,169.0,168.05099761679486,537.36,299.70000000000005,372,0.006802721088435374,1,0,Low Engagement
16202.0,52,8,2136.72,267.09,1116,139.5,152.55268363983075,499.88,30.0,372,0.025,1,0,Low Engagement
16700.0,1,13,4091.16,314.70461538461535,2858,219.84615384615384,177.33108317567005,616.1800000000001,17.0,372,0.03504043126684636,1,2,High Value
17511.0,2,31,84541.17,2727.1345161290324,55107,1777.6451612903227,1819.404306254914,6631.2699999999995,36.25,372,0.08401084010840108,1,2,High Value
14299.0,0,19,10533.87,554.4142105263159,6079,319.94736842105266,496.25930902341537,2052.12,20.16,372,0.05121293800539083,1,2,High Value
17949.0,6,66,43298.4,656.0363636363636,21639,327.8636363636364,680.0522393229155,3941.9999999999995,26.400000000000002,372,0.18032786885245902,1,2,High Value
14799.0,372,1,180.45,180.45,349,349.0,0.0,180.45,180.45,372,1.0,0,1,At Risk
16550.0,3,14,7136.16,509.7257142857143,4187,299.07142857142856,246.76895926583404,935.01,15.0,372,0.037940379403794036,1,2,High Value
12980.0,21,12,8870.880000000001,739.2400000000001,1024,85.33333333333333,341.03139903427183,1331.0400000000002,324.0,372,0.03418803418803419,1,2,High Value
14425.0,69,3,661.39,220.46333333333334,325,108.33333333333333,20.085219275211646,239.1,199.19,372,0.009933774834437087,1,0,Low Engagement
15353.0,2,6,2398.93,399.82166666666666,1208,201.33333333333334,115.06982878524965,591.74,285.59,372,0.016216216216216217,1,2,High Value
17818.0,372,1,130.18,130.18,90,90.0,0.0,130.18,130.18,372,1.0,0,1,At Risk
13654.0,15,5,3600.67,720.134,2580,516.0,733.7601646178402,1872.44,98.69999999999999,372,0.014005602240896359,1,2,High Value
17189.0,195,3,573.23,191.07666666666668,377,125.66666666666667,54.7472906483356,230.46,128.56,372,0.017045454545454544,0,1,At Risk
13269.0,4,14,3545.47,253.24785714285713,3050,217.85714285714286,169.35427246676494,628.51,27.839999999999996,372,0.03804347826086957,1,2,High Value
14653.0,148,4,1488.68,372.17,1025,256.25,202.31603198955833,614.05,125.35,372,0.017857142857142856,1,0,Low Engagement
17019.0,3,8,2739.59,342.44875,1816,227.0,125.76453990777482,547.97,157.74,372,0.02168021680216802,1,2,High Value
15542.0,147,3,918.45,306.15000000000003,469,156.33333333333334,79.11939901187318,377.71999999999997,221.19,372,0.013333333333333334,1,0,Low Engagement
13564.0,3,35,15370.53,439.158,8588,245.37142857142857,351.8602348008618,1117.89,2.5,372,0.0948509485094851,1,2,High Value
16467.0,143,7,2161.7599999999998,308.8228571428571,2164,309.14285714285717,437.5347264585324,1284.1799999999998,69.6,372,0.03070175438596491,0,0,Low Engagement
15833.0,372,1,80.4,80.4,24,24.0,0.0,80.4,80.4,372,1.0,0,1,At Risk
14527.0,0,69,19283.48,279.47072463768114,4673,67.72463768115942,226.26967101564009,1221.97,13.98,372,0.18548387096774194,1,2,High Value
17476.0,30,2,489.86,244.93,224,112.0,21.821315267416868,260.36,229.5,372,0.005865102639296188,1,0,Low Engagement
15287.0,14,3,369.34000000000003,123.11333333333334,577,192.33333333333334,63.971763562788645,186.1,58.2,372,0.008403361344537815,1,0,Low Engagement
14440.0,0,9,4281.05,475.6722222222222,1167,129.66666666666666,252.03968605051952,935.01,89.69999999999999,372,0.024193548387096774,1,2,High Value
15680.0,1,8,3008.9,376.1125,2121,265.125,79.4534188332114,518.16,310.98,372,0.0215633423180593,1,2,High Value
15581.0,1,26,4114.62,158.2546153846154,2860,110.0,336.02223435041645,1760.39,6.6,372,0.07008086253369272,1,2,High Value
13740.0,50,4,1247.02,311.755,566,141.5,2.58648410008646,315.29,309.14,372,0.012422360248447204,1,0,Low Engagement
17768.0,22,4,1236.33,309.0825,1247,311.75,266.7521934149121,641.0600000000001,76.32000000000001,372,0.011428571428571429,1,0,Low Engagement
12948.0,365,2,252.48000000000002,126.24000000000001,224,112.0,3.1678383797157457,128.48000000000002,124.0,372,0.3333333333333333,0,1,At Risk
14667.0,0,31,12685.94,409.22387096774196,7625,245.96774193548387,239.0824918541356,989.63,15.0,372,0.08333333333333333,1,2,High Value
17377.0,0,60,14218.49,236.97483333333332,5513,91.88333333333334,206.54723109461696,1438.85,0.95,372,0.16172506738544473,1,2,High Value
14467.0,24,8,1622.23,202.77875,918,114.75,96.62403212414895,385.9,109.84,372,0.023054755043227664,1,2,High Value
13457.0,323,2,148.22,74.11,96,48.0,54.29165865950312,112.5,35.72,372,0.041666666666666664,0,1,At Risk
18108.0,231,2,577.8100000000001,288.90500000000003,177,88.5,288.9874704031301,493.25,84.56,372,0.014285714285714285,0,1,At Risk
16210.0,3,19,17403.21,915.9584210526315,6704,352.8421052631579,773.9535627704973,2552.79,10.0,372,0.051630434782608696,1,2,High Value
14669.0,268,4,1973.94,493.485,1279,319.75,254.96753656102976,824.1800000000001,207.15,372,0.038834951456310676,0,0,Low Engagement
17909.0,372,1,132.55,132.55,41,41.0,0.0,132.55,132.55,372,1.0,0,1,At Risk
16086.0,2,6,1743.6,290.59999999999997,1015,169.16666666666666,60.85514538640097,357.62,177.26,372,0.016216216216216217,1,2,High Value
16711.0,14,4,1217.45,304.3625,379,94.75,50.20274917770937,340.2,230.01000000000002,372,0.0111731843575419,1,0,Low Engagement
14739.0,2,19,8385.22,441.3273684210526,6352,334.3157894736842,191.7652329120197,713.88,104.91999999999999,372,0.051351351351351354,1,2,High Value
16233.0,1,7,1429.03,204.14714285714285,515,73.57142857142857,71.44955953078268,294.3,123.9,372,0.01891891891891892,1,2,High Value
14204.0,57,3,901.9300000000001,300.6433333333334,410,136.66666666666666,105.75257648555585,371.27000000000004,179.06,372,0.009523809523809525,1,0,Low Engagement
17606.0,372,1,87.30000000000001,87.30000000000001,42,42.0,0.0,87.30000000000001,87.30000000000001,372,1.0,0,1,At Risk
16797.0,28,5,1827.77,365.554,909,181.8,124.7622482163575,493.7,176.88,372,0.014534883720930232,1,0,Low Engagement
16126.0,14,11,8359.03,759.9118181818183,4017,365.1818181818182,715.4158949984013,2716.34,174.1,372,0.030726256983240222,1,2,High Value
17867.0,45,9,424.18,47.13111111111111,130,14.444444444444445,42.0142783599946,141.29999999999998,6.75,372,0.027522935779816515,1,0,Low Engagement
17412.0,7,10,2569.46,256.946,1864,186.4,108.42714862985194,445.7,65.85000000000001,372,0.0273972602739726,1,2,High Value
16525.0,1,23,11555.19,502.39956521739134,7233,314.4782608695652,304.78949800683245,1691.16,245.0,372,0.062162162162162166,1,2,High Value
13623.0,15,5,1818.71,363.742,729,145.8,184.95756180810773,637.04,176.05,372,0.014044943820224719,1,0,Low Engagement
12435.0,31,4,6096.04,1524.01,2903,725.75,814.6489759399443,2520.84,728.88,372,0.011764705882352941,1,0,Low Engagement
14549.0,55,3,627.3100000000001,209.10333333333335,259,86.33333333333333,100.45497615018053,316.22,117.0,372,0.00949367088607595,1,0,Low Engagement
14106.0,372,1,214.79999999999998,214.79999999999998,24,24.0,0.0,214.79999999999998,214.79999999999998,372,1.0,0,1,At Risk
14980.0,372,1,150.68,150.68,79,79.0,0.0,150.68,150.68,372,1.0,0,1,At Risk
14396.0,6,6,1633.94,272.3233333333333,797,132.83333333333334,154.9588079028316,514.97,102.22,372,0.01639344262295082,1,2,High Value
14122.0,41,3,362.42,120.80666666666667,114,38.0,98.2359375856582,230.83,41.89,372,0.00906344410876133,1,0,Low Engagement
16987.0,11,4,910.85,227.7125,277,69.25,102.41278578217988,355.19,133.0,372,0.0110803324099723,1,0,Low Engagement
17809.0,6,11,5925.4800000000005,538.6800000000001,1296,117.81818181818181,296.11876485626505,897.8000000000001,27.0,372,0.030136986301369864,1,2,High Value
15917.0,241,4,437.53000000000003,109.38250000000001,221,55.25,74.53555141675682,208.66,39.85,372,0.030534351145038167,0,1,At Risk
14987.0,0,7,1387.4499999999998,198.20714285714283,543,77.57142857142857,151.04937225007873,494.34999999999997,7.95,372,0.018867924528301886,1,2,High Value
14080.0,48,4,1070.08,267.52,220,55.0,82.79422000759878,375.43,179.78,372,0.01238390092879257,1,0,Low Engagement
16200.0,17,10,4562.83,456.283,2566,256.6,385.0125858563299,1003.83,9.7,372,0.02824858757062147,1,2,High Value
15794.0,371,2,777.0,388.5,288,144.0,405.1721856198917,675.0,102.0,372,2.0,0,1,At Risk
15523.0,23,15,16947.98,1129.8653333333334,15741,1049.4,1031.9662075022936,3924.42,119.0,372,0.04297994269340974,1,2,High Value
15615.0,25,24,10974.23,457.2595833333333,6582,274.25,319.671489983881,1253.3700000000001,10.2,372,0.06936416184971098,1,2,High Value
18001.0,84,4,536.61,134.1525,530,132.5,72.10623060226257,202.69,40.32,372,0.013937282229965157,1,0,Low Engagement
17841.0,0,91,29892.5,328.489010989011,14487,159.1978021978022,178.76611285298605,1004.7,3.42,372,0.2446236559139785,1,2,High Value
13089.0,3,109,57912.03,531.3030275229357,29159,267.51376146788994,531.5539025060891,2646.7000000000003,15.0,372,0.296195652173913,1,2,High Value
15989.0,10,2,372.51,186.255,171,85.5,61.01624414858719,229.4,143.11,372,0.00554016620498615,1,0,Low Engagement
17660.0,372,1,163.47,163.47,138,138.0,0.0,163.47,163.47,372,1.0,0,1,At Risk
13313.0,114,7,1890.0,270.0,1457,208.14285714285714,121.8723319707964,380.28000000000003,3.61,372,0.027237354085603113,0,0,Low Engagement
12437.0,30,21,7731.99,368.19,5078,241.8095238095238,380.7486120132285,1885.61,72.0,372,0.06158357771260997,1,2,High Value
14841.0,9,8,3867.2400000000002,483.40500000000003,2386,298.25,206.31911122613644,916.0500000000001,304.8,372,0.022099447513812154,1,2,High Value
14646.0,9,77,244824.41999999998,3179.537922077922,167172,2171.064935064935,4135.194737966857,18570.88,15.0,372,0.212707182320442,1,2,High Value
15482.0,21,7,3537.6,505.37142857142857,1512,216.0,431.49140819675546,1354.3999999999999,144.0,372,0.02,1,2,High Value
16156.0,17,11,3096.14,281.4672727272727,1932,175.63636363636363,91.79488875649984,407.88,102.0,372,0.031073446327683617,1,2,High Value
17716.0,31,13,10300.98,792.3830769230769,5747,442.0769230769231,718.5668357383863,2199.39,19.799999999999997,372,0.03823529411764706,1,2,High Value
12779.0,6,7,2740.91,391.5585714285714,1617,231.0,156.29473742778112,556.16,168.6,371,0.019178082191780823,1,2,High Value
13611.0,9,7,2147.73,306.81857142857143,1236,176.57142857142858,77.70362441752023,379.05,141.08,371,0.019337016574585635,1,2,High Value
15255.0,31,8,2838.57,354.82125,1737,217.125,183.21162762830932,655.0,139.0,371,0.023529411764705882,1,2,High Value
14771.0,256,2,594.62,297.31,622,311.0,14.057282809988562,307.25,287.37,371,0.017391304347826087,0,1,At Risk
14838.0,58,2,773.6700000000001,386.83500000000004,362,181.0,378.63446812196065,654.57,119.10000000000001,371,0.006389776357827476,1,0,Low Engagement
13979.0,28,6,2546.36,424.3933333333334,1657,276.1666666666667,462.6701808271921,1233.75,10.5,371,0.01749271137026239,1,0,Low Engagement
13800.0,65,2,1121.24,560.62,560,280.0,115.8523750296039,642.54,478.7,371,0.006535947712418301,1,0,Low Engagement
14483.0,371,1,120.0,120.0,96,96.0,0.0,120.0,120.0,371,1.0,0,1,At Risk
14915.0,10,9,1503.77,167.08555555555554,595,66.11111111111111,77.32001052623944,347.49,96.45,371,0.025,1,2,High Value
13753.0,233,3,1353.31,451.1033333333333,938,312.6666666666667,166.7661837224002,642.2,335.0,371,0.021739130434782608,0,0,Low Engagement
16301.0,371,1,107.33,107.33,41,41.0,0.0,107.33,107.33,371,1.0,0,1,At Risk
13931.0,27,9,4019.85,446.65,2763,307.0,378.4276782953383,1146.1000000000001,12.600000000000001,371,0.02616279069767442,1,2,High Value
17035.0,226,2,180.06,90.03,98,49.0,50.105586514878766,125.46000000000001,54.599999999999994,371,0.013793103448275862,0,1,At Risk
15194.0,3,14,4811.16,343.6542857142857,3466,247.57142857142858,112.5316395654871,513.54,16.35,371,0.03804347826086957,1,2,High Value
14347.0,371,1,82.6,82.6,48,48.0,0.0,82.6,82.6,371,1.0,0,1,At Risk
12934.0,371,1,101.7,101.7,30,30.0,0.0,101.7,101.7,371,1.0,0,1,At Risk
15291.0,8,26,9178.26,353.01,2914,112.07692307692308,114.61578652175275,680.8100000000001,60.48,371,0.0718232044198895,1,2,High Value
17209.0,284,3,611.6,203.86666666666667,731,243.66666666666666,137.10161681516865,320.40000000000003,52.800000000000004,371,0.034482758620689655,0,1,At Risk
15658.0,7,4,1399.3700000000001,349.84250000000003,449,112.25,46.667696446971405,410.8,306.2,371,0.011019283746556474,1,0,Low Engagement
17314.0,28,9,2376.51,264.0566666666667,1767,196.33333333333334,144.38008752940968,534.19,95.9,371,0.026239067055393587,1,2,High Value
17155.0,162,5,640.76,128.152,745,149.0,26.03256652733264,159.6,90.8,371,0.02403846153846154,0,0,Low Engagement
15965.0,2,10,2167.45,216.74499999999998,980,98.0,87.87535430622425,333.97,49.95,371,0.02710027100271003,1,2,High Value
17322.0,11,5,922.59,184.518,631,126.2,55.691151631116405,261.45,114.55,371,0.013888888888888888,1,0,Low Engagement
16159.0,105,3,884.59,294.86333333333334,399,133.0,59.28994209251121,339.46,227.58,371,0.011278195488721804,1,0,Low Engagement
14051.0,1,15,6823.610000000001,454.9073333333334,2191,146.06666666666666,238.65433447521863,912.5600000000001,111.24999999999999,371,0.04054054054054054,1,2,High Value
13993.0,14,10,3309.35,330.935,1235,123.5,146.99248266871032,556.75,111.0,371,0.028089887640449437,1,2,High Value
17411.0,21,2,646.44,323.22,302,151.0,29.953043251062162,344.40000000000003,302.04,371,0.0057306590257879654,1,0,Low Engagement
15768.0,111,31,14979.26,483.20193548387095,4015,129.51612903225808,241.50117163855683,984.31,20.16,371,0.11923076923076924,0,2,High Value
